soluzione,definizione
APPARATO,Tra i suoi significati: «macchinario»
APPARECCHIO,Vale anche «strumento»
APPARECCHIO,"In una sua accezione, «aereo»"
APPARENZA,Tra i suoi significati: «forma»
APPARENZA,Un possibile significato è «aspetto»
APPARIRE,"In una sua accezione, «parere»"
APPARIRE,Un possibile significato è «sembrare»
APPARIZIONE,Può significare «fantasma»
APPARIZIONE,"In una sua accezione, «comparsa»"
APPARTAMENTO,L'alloggio in un condominio
APPARTAMENTO,"In una sua accezione, «fuga»"
APPARTAMENTO,Un possibile significato è «alloggio»
APPARTENENTE,Vale anche «membro»
APPARTENENTE,Può significare «elemento»
APPARVE,Si mostrò all'improvviso
APPASSIONATO,Da eseguirsi con vivo sentimento
APPASSIONATO,Vale anche «entusiasta»
APPASSIONATO,Un possibile significato è «ardente»
APPASSITO,Floscio e senza freschezza
APPELLATIVO,Un possibile significato è «nome»
APPELLATIVO,Un possibile significato è «denominazione»
APPELLO,Un possibile significato è «ricorso»
APPENA,"Or ora, da pochissimo"
APPENA,"In una sua accezione, «quasi»"
APPENA,Un possibile significato è «giusto»
APPENDE,Mette a penzolare
APPENDERE,Mettere a penzolare
APPENDERE,Tra i suoi significati: «attaccare»
APPENDERE,"In una sua accezione, «sospendere»"
APPENDICE,Tra i suoi significati: «supplemento»
APPENDICITE,Infiammazione dell'appendice
APPENDINO,Regge abiti nell'armadio
APPENDO,Metto a penzolare
APPENNINI,Catena che fa da spina dorsale all'Italia
APPENNINI,Spina dorsale montuosa italiana
APPENNINO,La catena che percorre l'Italia
APPESE,Attaccò a un gancio
APPETITO,"Vien mangiando, secondo il detto"
APPETITO,"In una sua accezione, «desiderio»"
APPEZZAMENTO,Vale anche «terreno»
APPEZZAMENTO,"In una sua accezione, «lotto»"
APPLAUDE,Batte le mani
APPLAUDIRE,Battere le mani
APPLAUDIRE,Tra i suoi significati: «approvare»
APPLAUDITO,Battuto le mani
APPLAUDO,Batto le mani
APPLAUSI,Scrosciano alla fine dello spettacolo
APPLAUSO,Battito di mani per approvare
APPLAUSO,Pioggia di mani dopo lo spettacolo
APPLICARE,Può significare «usare»
APPLICARE,"In una sua accezione, «utilizzare»"
APPLICAZIONE,Vale anche «impegno»
APPLICAZIONE,"In una sua accezione, «esecuzione»"
APPLIQUE,Lampada fissata alla parete
APPOGGERA,Poserà sopra un sostegno
APPOGGIA,Posa sopra un sostegno
APPOGGIARE,Posare sopra un sostegno
APPOGGIARE,"In una sua accezione, «aiutare»"
APPOGGIARE,Un possibile significato è «sostenere»
APPOGGIATO,Posato sopra un sostegno
APPOGGIO,Poso sopra un sostegno
APPOGGIO,Un possibile significato è «supporto»
APPOGGIO,Vale anche «conferma»
APPORTO,Può significare «contributo»
APPORTO,Tra i suoi significati: «riserva»
APPOSE,Aggiunse la firma
APPOSITAMENTE,Un possibile significato è «soprattutto»
APPOSITAMENTE,"In una sua accezione, «specie»"
APPOSTA,Tra i suoi significati: «soprattutto»
APPOSTA,Vale anche «specie»
APPRENDERE,Vale anche «sapere»
APPRENDERE,"In una sua accezione, «sentire»"
APPRENDISTA,Vale anche «allievo»
APPRENDISTA,Un possibile significato è «praticante»
APPRENSIONE,Un possibile significato è «ansia»
APPRENSIONE,Tra i suoi significati: «allarme»
APPRESSO,Può significare «presso»
APPRESSO,Un possibile significato è «vicino»
APPREZZA,Stima il valore
APPREZZABILE,Tra i suoi significati: «forte»
APPREZZABILE,"In una sua accezione, «bello»"
APPREZZAMENTO,"In una sua accezione, «commento»"
APPREZZAMENTO,Un possibile significato è «riflessione»
APPREZZARE,Stimare il valore
APPREZZARE,Può significare «ammirare»
APPREZZARE,Tra i suoi significati: «stimare»
APPREZZATO,Stimato il valore
APPREZZATO,"In una sua accezione, «richiesto»"
APPREZZATO,Può significare «benvenuto»
APPREZZO,Stimo il valore
APPRODO,"In una sua accezione, «scalo»"
APPRODO,Un possibile significato è «banchina»
APPROFONDIRE,Vale anche «sviluppare»
APPROPRIATO,Vale anche «indicato»
APPROPRIATO,"In una sua accezione, «adatto»"
APPROSSIMATIVAMENTE,Può significare «circa»
APPROSSIMATIVAMENTE,"In una sua accezione, «attorno»"
APPROSSIMATIVO,Un possibile significato è «improprio»
APPROSSIMATIVO,"In una sua accezione, «imperfetto»"
APPROSSIMAZIONE,Tra i suoi significati: «idea»
APPROSSIMAZIONE,Vale anche «stima»
APPROVARE,Tra i suoi significati: «applaudire»
APPROVARE,Vale anche «sanzionare»
APPROVAZIONE,"In una sua accezione, «consenso»"
APPROVAZIONE,Vale anche «congratulazioni»
APPROVVIGIONAMENTO,Vale anche «riserva»
APPROVVIGIONAMENTO,Un possibile significato è «fornitura»
APPUNTO,Vale anche «giusto»
APPUNTO,Un possibile significato è «nota»
APPURA,Accerta con pazienza
APPURAI,Accertai con pazienza
APPURARE,Accertare con pazienza
APPURARE,Vale anche «controllare»
APPURARE,Vale anche «verificare»
APPURATO,Accertato con pazienza
APPURO,Accerto con pazienza
APRIBOTTIGLIE,Fa saltare i tappi a corona
APRILE,...dolce dormire
APRILIA,La casa motociclistica veneta
APRIRE,...gli occhi: accorgersi finalmente
APRIRE,Può significare «iniziare»
APRIRE,Tra i suoi significati: «spiegare»
APRISCATOLE,Apre lattine senza fatica
APRISCATOLE,Utensile per aprire le lattine
APSE,Spazio sacro dietro l'altare
APUS,Costellazione dell'Uccello del Paradiso
AQ,Sigla automobilistica dell'Aquila
AQUA,Acqua senza c nella grafia latina
AQUAMAN,Il supereroe DC re di Atlantide
AQUILA,Il rapace simbolo dell'impero romano
AQUILA,Non è un'...: si dice di chi non è un genio
AQUILA,Rapace imperiale e città abruzzese
AQUILA,Tra i suoi significati: «mente»
AQUILEIA,Città friulana dai mosaici paleocristiani
AQUILONE,Sale col vento tenuto da un filo
AQUILONE,Vola al vento legato a un filo
AR,Iniziali del pittore Renoir
AR,Iniziali del poeta Rimbaud
AR,Sigla automobilistica di Arezzo
AR,Simbolo chimico dell'argon
ARA,Altare antico o pappagallo colorato
ARA,La costellazione dell'Altare
ARA,Un possibile significato è «altare»
ARABESCO,Ornamento a intrecci stilizzati
ARABIA,Penisola dei deserti e del petrolio
ARACHIDE,Frutto secco delle noccioline
ARACHIDE,Seme da sgranocchiare allo stadio o all'aperitivo
ARACNE,La tessitrice sfidata da Atena
ARACNOFOBIA,La paura dei ragni
ARAGORN,Il ramingo erede al trono di Gondor
ARAGOSTA,Crostaceo pregiato senza chele
ARALDICA,Legge stemmi e blasoni
ARALDO,Banditore d'antiche corti
ARALDO,Il messaggero che porta l'annuncio
ARALE,Mare interno asiatico in via di prosciugamento
ARAMAICO,Lingua semitica antica del Levante
ARAMEI,Antico popolo semitico del Vicino Oriente
ARANCE,Frutti a spicchi pieni di succo
ARANCIA,Agrume a spicchi e succo
ARANCIA,Il frutto del succo del mattino
ARANCIA,Un possibile significato è «portogallo»
ARANCIATA,Bibita al gusto d'agrume
ARANCINO,La crocchetta di riso fritta siciliana
ARANCIO,Agrume e suo colore
ARANCIO,Il colore tra il rosso e il giallo
ARANCIO,L'albero degli agrumi dai fiori di zagara
ARATRI,Solcano i campi prima della semina
ARATRO,Apre solchi dove nascerà il raccolto
ARATRO,L'attrezzo che solca la terra
ARATRO,Strumento agricolo trainato nei campi
ARATURA,La lavorazione del campo con l'aratro
ARAZZO,Panno figurato appeso come quadro
ARAZZO,Tessuto figurato da parete
ARBITRARIO,Un possibile significato è «distorto»
ARBITRATO,Un possibile significato è «lodo»
ARBITRI,Fischiano falli e rigori
ARBITRIO,Scelta lasciata alla volontà personale
ARBITRIO,"In una sua accezione, «volontà»"
ARBITRIO,Tra i suoi significati: «volere»
ARBITRO,Dirige la partita col fischietto
ARBITRO,Fischia perché gli altri non litighino troppo
ARBITRO,Il giudice imparziale: l'...delle eleganze
ARBUSTO,Pianta legnosa più bassa di un albero
ARBUSTO,Pianta legnosa più piccola dell'albero
ARBUSTO,Può significare «cespuglio»
ARCA,Può significare «cofano»
ARCA,"In una sua accezione, «sarcofago»"
ARCADIA,Regione montuosa del Peloponneso
ARCAICA,Può esserlo una usanza molto antica
ARCAICHE,Possono esserlo usanze molto antiche
ARCAICI,Possono esserlo riti molto antichi
ARCAICO,Può esserlo un rito molto antico
ARCAICO,"In una sua accezione, «primitivo»"
ARCANGELO,Angelo di grado superiore
ARCANO,"Segreto maggiore, anche nei tarocchi"
ARCANO,Può significare «mistero»
ARCANO,"In una sua accezione, «misterioso»"
ARCETRI,Colle fiorentino legato a Galileo
ARCHAEOPTERYX,Il celebre fossile di transizione tra dinosauri e uccelli
ARCHETIPO,Modello originario più che copia
ARCHETIPO,Può significare «modello»
ARCHETIPO,"In una sua accezione, «originale»"
ARCHETTO,Fa vibrare le corde del violino
ARCHETTO,Lo usa il violinista
ARCHIBUGIO,Antica arma da fuoco a miccia
ARCHIMEDE,Gridò eureka nella vasca
ARCHIMEDE,"Il...Pitagorico, l'inventore di Paperopoli"
ARCHITETTO,Progetta case ed edifici
ARCHITRAVE,Trave orizzontale sopra le colonne
ARCHIVIA,Ripone tra gli atti
ARCHIVIARE,Mettere in archivio
ARCHIVIATO,Messo in archivio
ARCHIVIO,"Custodisce pratiche, lettere e memoria"
ARCHIVIO,Memoria ordinata di carte e file
ARCHIVIO,Un possibile significato è «cartella»
ARCHIVISTA,Custodisce e ordina i documenti
ARCHIVOLTO,La fascia che incornicia un arco
ARCIGNA,Può esserlo una donna severa nell'aspetto
ARCIGNE,Possono esserlo donne severe nell'aspetto
ARCIGNI,Possono esserlo uomini severi nell'aspetto
ARCIGNO,Può esserlo un uomo severo nell'aspetto
ARCIONE,La parte rialzata della sella
ARCIPELAGO,Gruppo di isole vicine
ARCO,Ha una corda che non si pizzica
ARCO,L'arma che scocca la freccia
ARCO,L'attrezzo che fa vibrare le corde del violino
ARCO,Lo tende l'arciere
ARCO,Tende la corda o unisce due pilastri
ARCOBALENI,Ponti colorati dopo la pioggia
ARCOBALENO,Appare tra pioggia e sole
ARCOBALENO,Ponte di colori dopo la pioggia
ARCOBALENO,Sette colori dopo la pioggia
ARCOBALENO,Un possibile significato è «iride»
ARCOLAIO,L'attrezzo che svolge le matasse
ARDE,Brucia di passione o di febbre
ARDENTE,Che brucia o pieno di passione
ARDENTE,Può significare «appassionato»
ARDENTE,Tra i suoi significati: «passionale»
ARDERE,"In una sua accezione, «bruciare»"
ARDESIA,Pietra da lavagne
ARDESIA,Pietra scura da lavagne
ARDITA,Può esserlo una donna audace
ARDITE,Possono esserlo donne audaci
ARDITI,Possono esserlo uomini audaci
ARDITO,Può esserlo un uomo audace
ARDITO,"In una sua accezione, «bravo»"
ARDITO,Vale anche «coraggioso»
ARDO,"Brucio d'amore, poeticamente"
ARDORE,Calore che passa dai fuochi agli animi
ARDORE,Può significare «fuoco»
ARDORE,Un possibile significato è «passione»
ARDUO,Può significare «difficile»
ARDUO,Vale anche «duro»
ARE,Misura agraria di cento metri quadrati
ARE,"Sono, in inglese: you..."
AREA,Quella di rigore davanti alla porta
AREA,Superficie da misurare o zona
AREA,Un possibile significato è «campo»
ARENA,L'anfiteatro romano di Verona
ARENA,"La sabbia, in poesia"
ARENA,Sabbia o luogo di spettacoli
ARENA,"Spazio di lotta, spettacolo o polemica"
ARENE,Luoghi di sabbia o spettacoli
ARES,Dio greco della guerra
ARES,Il Marte dei Greci
AREZZO,Città di Piero della Francesca
ARGANO,Macchina per sollevare pesi
ARGENTERO,Il Luca attore torinese
ARGENTIERE,Artigiano che lavora l'argento
ARGENTINA,Patria del tango e di Maradona
ARGENTO,Avere l'...vivo addosso: essere irrequieti
ARGENTO,La medaglia che spetta al secondo
ARGENTO,"Metallo da posate, medaglie e luna poetica"
ARGENTO,Metallo del secondo posto olimpico
ARGENTO,Metallo secondo sul podio e primo in posate
ARGILLA,La terra che si modella e cuoce in vasi
ARGILLA,Terra che diventa vaso nelle mani del vasaio
ARGILLA,Terra da vasi e mattoni
ARGILLA,Un possibile significato è «creta»
ARGINA,Contiene come un fiume
ARGINAI,Contenni come un fiume
ARGINARE,Contenere come un fiume
ARGINARE,Può significare «fermare»
ARGINARE,"In una sua accezione, «bloccare»"
ARGINATO,Contenuto come un fiume
ARGINE,"Il freno, la barriera: porre un..."
ARGINE,Limite che il fiume non dovrebbe superare
ARGINE,Vale anche «barriera»
ARGINO,Contengo come un fiume
ARGO,Cane fedele e nave mitica
ARGO,Il film di Ben Affleck premio Oscar
ARGO,La nave degli eroi guidati da Giasone
ARGOLIDE,Regione del Peloponneso di Argo
ARGOMENTAZIONE,Vale anche «ragione»
ARGOMENTAZIONE,Tra i suoi significati: «linea»
ARGOMENTO,"In una sua accezione, «ragione»"
ARGOMENTO,Un possibile significato è «messaggio»
ARGON,Gas nobile che non ama reagire
ARGONAUTA,Compagno di Giasone
ARGONAUTA,Navigò con Giasone in cerca del vello d'oro
ARGUTA,Può esserlo una donna pronta e spiritosa
ARGUTE,Possono esserlo donne pronte e spiritose
ARGUTI,Possono esserlo uomini pronti e spiritosi
ARGUTO,Può esserlo un uomo pronto e spiritoso
ARGUTO,Può significare «divertente»
ARGUTO,Può significare «ridicolo»
ARGUZIA,Intelligenza con punta ironica
ARGUZIA,"In una sua accezione, «battuta»"
ARGUZIA,Un possibile significato è «intelligenza»
ARIA,Cambiarla può far bene
ARIA,Gas che respiriamo
ARIA,La melodia per voce sola nell'opera
ARIA,Si respira senza vederla
ARIANNA,Diede a Teseo il filo del labirinto
ARIANNA,Diede il filo per uscire dal labirinto
ARIDA,"Può esserlo una giornata secca, senza umidità"
ARIDE,"Possono esserlo giornate secche, senza umidità"
ARIDI,"Possono esserlo panni secchi, senza umidità"
ARIDO,"Può esserlo un panno secco, senza umidità"
ARIEL,La Sirenetta dei cartoni Disney
ARIEL,Lo spiritello della Tempesta di Shakespeare
ARIEL,Lo spirito dell'aria nella Tempesta
ARIETE,Il segno zodiacale che apre la primavera
ARIETE,L'antica macchina da guerra per sfondare le porte
ARIETE,Segno zodiacale e macchina d'assedio
ARIETE,Può significare «montone»
ARINGA,Pesce azzurro dei mari freddi
ARIOSTO,Cantò Orlando e il suo furore
ARIOSTO,L'autore dell'Orlando furioso
ARISA,La cantante di Sincerità a Sanremo
ARISTA,Il filamento della spiga del grano
ARISTA,"L'...di maiale, l'arrosto di lombo"
ARISTOCRATICO,"In una sua accezione, «nobile»"
ARISTOCRATICO,Può significare «patrizio»
ARISTOCRAZIA,Può significare «distinzione»
ARISTOCRAZIA,Tra i suoi significati: «eleganza»
ARISTOTELE,Il filosofo maestro di Alessandro
ARISTOTELE,Il maestro del Liceo
ARISTOTELISMO,La filosofia del realismo greco
ARITMIA,Irregolarità del battito cardiaco
ARKANSAS,Lo Stato americano di Bill Clinton
ARMA,Il corpo militare: l'...dei carabinieri
ARMA,Quella segreta sorprende l'avversario
ARMA,Strumento d'offesa o di difesa
ARMA,Un possibile significato è «forza»
ARMADILLO,Mammifero corazzato del Sudamerica
ARMADIO,Il mobile che custodisce i vestiti
ARMADIO,Mobile con ante
ARMADIO,Nasconde vestiti dietro ante chiuse
ARMADIO,Un possibile significato è «guardaroba»
ARMAMENTO,Un possibile significato è «armi»
ARMANI,Il Giorgio della moda milanese
ARMARE,Fornire d'armi
ARMATA,Un possibile significato è «esercito»
ARMATA,Un possibile significato è «milizia»
ARMATO,Fornito d'armi
ARMATO,"In una sua accezione, «militare»"
ARMATO,Vale anche «soldato»
ARMATURA,Difesa metallica che rende lento il cavaliere
ARMATURA,Può significare «struttura»
ARMATURA,"In una sua accezione, «castello»"
ARMEGGIO,L'affaccendarsi confuso
ARMENI,Popolo del Caucaso meridionale
ARMENIA,Paese caucasico fra Oriente e Occidente
ARMERIA,Il deposito delle armi
ARMERIA,Un possibile significato è «arsenale»
ARMI,Vale anche «armamento»
ARMINIO,Il germano che annientò le legioni di Varo
ARMISTIZIO,Pace provvisoria fra due guerre
ARMISTIZIO,Tra i suoi significati: «tregua»
ARMO,Fornisco d'armi
ARMO,L'equipaggio della barca da canottaggio
ARMONIA,Accordo piacevole di suoni o colori
ARMONIA,L'accordo gradevole dei suoni
ARMONIA,"La concordia, l'equilibrio tra le parti"
ARMONIA,Vale anche «accordo»
ARMONICA,...a bocca: lo strumento di Bob Dylan
ARMONICA,Piccolo strumento che suona col fiato
ARMONICA,Ben accordata
ARMONICHE,Ben accordate
ARMONICI,Ben accordati
ARMONICO,Ben accordato
ARMONICO,Vale anche «omogeneo»
ARMSTRONG,Il ciclista americano squalificato per doping
ARNESE,"Attrezzo, ma detto anche di persona poco raccomandabile"
ARNESE,"L'attrezzo, l'utensile"
ARNESE,"In una sua accezione, «strumento»"
ARNIA,Casetta delle api domestiche
ARNICA,Erba officinale di montagna
ARNICA,Erba usata per lenire botte e contusioni
ARNO,Attraversa Firenze senza entrar nei musei
ARNO,Fiume di Firenze e Pisa
ARNO,Il fiume dell'alluvione di Firenze del 1966
ARNOLD,Il nome dell'attore Schwarzenegger
AROMA,Profumo che anticipa il gusto
AROMA,Può significare «droga»
AROMA,Un possibile significato è «profumo»
ARONA,Centro sul lago Maggiore con grande statua sacra
ARONNE,"Il fratello di Mosè, primo sommo sacerdote"
ARPA,L'agenzia regionale per l'ambiente
ARPA,Strumento a corde degli angeli
ARPA,Uno strumento a corde pizzicate a telaio
ARPE,Strumenti a corde angelici
ARPEGGIO,Accordo suonato nota per nota
ARPEGGIO,Fa sentire un accordo nota dopo nota
ARPIA,Mostro e insulto con ali antiche
ARPIE,Mostri alati dal volto di donna
ARPIONE,Ferro uncinato da pesca
ARPIONE,Gancio appuntito da caccia marina
ARPONE,Il rampone per la caccia alla balena
ARRABATTO,Mi do un gran daffare
ARRABBIARSI,Andare su tutte le furie
ARRABBIATA,La pasta al pomodoro piccante
ARRAFFO,Afferro con avidità
ARRAMPICARSI,Può significare «salire»
ARRAMPICARSI,Un possibile significato è «montare»
ARRAMPICATA,Scalata su roccia o parete
ARRAMPICATA,Tra i suoi significati: «salita»
ARRAMPICATA,Un possibile significato è «ascesa»
ARRANCO,Avanzo con grande fatica
ARREDA,Fornisce di mobili
ARREDAMENTO,Tra i suoi significati: «mobile»
ARREDAMENTO,Può significare «mobilio»
ARREDARE,Fornire di mobili
ARREDATO,Fornito di mobili
ARREDO,Complesso di mobili d'un ambiente
ARRENDERSI,"In una sua accezione, «rinunciare»"
ARRENDERSI,"In una sua accezione, «mollare»"
ARRESTA,Ferma con autorità
ARRESTARE,Fermare con autorità
ARRESTARE,Un possibile significato è «fermare»
ARRESTARE,Vale anche «rompere»
ARRESTATO,Fermato con autorità
ARRESTO,Fermo con autorità
ARRESTO,Può significare «fermo»
ARRESTO,Può significare «carcere»
ARRICCHIRE,Rendere più ricco
ARRICCHISCE,Rende più ricco
ARRICCHISCO,Rendo più ricco
ARRICCHISCONO,Rendono più ricco
ARRICCHITO,Reso più ricco
ARRICCHITO,Vale anche «arrivato»
ARRINGA,Discorso che cerca un verdetto
ARRINGO,Parlo con tono solenne
ARRIVAI,Giunsi a destinazione
ARRIVARE,Giungere a destinazione
ARRIVARE,Tra i suoi significati: «sfondare»
ARRIVATO,Giunto a destinazione
ARRIVATO,Vale anche «famoso»
ARRIVATO,Tra i suoi significati: «celebre»
ARRIVO,Un possibile significato è «traguardo»
ARROCCO,Mossa difensiva degli scacchi
ARROGANTE,Può esserlo un uomo pieno di presunzione
ARROGANTE,Vale anche «scorretto»
ARROGANTE,"In una sua accezione, «maleducato»"
ARROGANTI,Possono esserlo uomini pieni di presunzione
ARROGANZA,"In una sua accezione, «prepotenza»"
ARROGANZA,"In una sua accezione, «altura»"
ARROSTI,Profumano la domenica in cucina
ARROSTO,Carne cotta al forno
ARROTINO,Affila coltelli e forbici
ARROTINO,Passava in strada a ridare filo alle lame
ARROTOLA,Avvolge su sé stesso
ARROTOLARE,Avvolgere su sé stesso
ARROTOLATO,Avvolto su sé stesso
ARROTOLO,Avvolgo su sé stesso
ARSE,Bruciò tra le fiamme
ARSENAL,Il club londinese dei Gunners
ARSENALE,Custodisce armi o attrezzi da marina
ARSENALE,Deposito di armi o cantiere navale
ARSENALE,Tra i suoi significati: «cantiere»
ARSIS,Elevazione del piede nel ritmo antico
ARSO,Ridotto dal calore a memoria di fuoco
ARSO,Vale anche «bruciato»
ARSURA,La gran sete che secca la gola
ART,Il nome del cantante Garfunkel
ART,"La creatività espressa nelle opere, in inglese"
ARTE,Fa mestiere del bello e del difficile
ARTE,Il mestiere fatto con maestria
ARTE,Tra i suoi significati: «capacità»
ARTEFICE,Può significare «fattore»
ARTEFICE,Un possibile significato è «creatore»
ARTEMIDE,Dea della caccia con arco e luna
ARTEMIDE,La dea cacciatrice sorella di Apollo
ARTERIA,Il vaso che porta il sangue dal cuore
ARTERIA,La grande via di scorrimento del traffico
ARTHUR,Il nome del poeta francese Rimbaud
ARTHUR,Re...: il sovrano della Tavola Rotonda
ARTICO,Oceano del Polo Nord
ARTICO,"In una sua accezione, «settentrionale»"
ARTICO,Un possibile significato è «boreale»
ARTICOLARE,Vale anche «muoversi»
ARTICOLARE,Tra i suoi significati: «spostare»
ARTICOLAZIONE,"In una sua accezione, «attacco»"
ARTICOLO,Può significare «capo»
ARTICOLO,Può significare «notizia»
ARTIFICIO,Può significare «trucco»
ARTIFICIO,Può significare «inganno»
ARTIGLIO,Unghia ricurva di rapace o felino
ARTIGLIO,Un possibile significato è «unghia»
ARTISTA,Può significare «interprete»
ARTISTA,Vale anche «esecutore»
ARTO,Tra i suoi significati: «membro»
ARTO,Può significare «estremità»
ARTOO,Il robottino astromeccanico R2-D2
ARTRITE,Infiammazione delle articolazioni
ARTROSI,Degenerazione delle articolazioni
ARTU,Il leggendario re della Tavola Rotonda
ARTU,Il re che estrasse la spada dalla roccia
ARU,"Fabio, scalatore sardo vincitore della Vuelta"
ARUBA,Isola caraibica delle Piccole Antille
ARUBA,La società italiana di hosting e PEC
ARUSPICE,Il sacerdote che leggeva le viscere
ARVICOLA,Piccolo roditore dei prati
ARYA,La giovane Stark spadaccina del Trono di Spade
ARZILLA,Può esserlo una donna vivace nonostante l'età
ARZILLE,Possono esserlo donne vivaci nonostante l'età
ARZILLI,Possono esserlo uomini vivaci nonostante l'età
ARZILLO,Può esserlo un uomo vivace nonostante l'età
AS,Iniziali dell'attore Schwarzenegger
AS,Iniziali dell'attore comico Sandler
AS,Iniziali dell'attore Sordi
AS,Simbolo chimico dell'arsenico
ASA,Vecchia scala di sensibilità delle pellicole
ASCANIO,"Figlio di Enea, anche detto Iulo"
ASCE,Spaccano legna
ASCEA,Comune cilentano vicino agli scavi di Velia
ASCENDENTE,Vale anche «controllo»
ASCENDENTE,Può significare «bisnonno»
ASCENSIONE,Vale anche «salita»
ASCENSIONE,Un possibile significato è «levata»
ASCENSORE,Sale e scende nei palazzi
ASCENSORE,Sale senza scale dentro i palazzi
ASCENSORI,Salgono e scendono nei palazzi
ASCESA,Tra i suoi significati: «salita»
ASCESA,Può significare «assunzione»
ASCESSO,Raccolta di pus sotto pressione
ASCETA,Rinuncia per disciplina spirituale
ASCIA,Attrezzo per tagliare la legna
ASCIA,Disseppellire l'...di guerra: tornare a litigare
ASCIA,Un attrezzo da taglialegna
ASCIA,Vale anche «accetta»
ASCIUGA,Toglie l'umido
ASCIUGACAPELLI,Soffia aria calda sui capelli
ASCIUGACAPELLI,Soffia aria calda sulla testa
ASCIUGAMANI,Teli appesi in bagno
ASCIUGAMANO,Si usa dopo la doccia
ASCIUGARE,Togliere l'umido
ASCIUGATO,Tolto l'umido
ASCIUGATRICE,Elettrodomestico per il bucato umido
ASCIUGHERA,Toglierà l'umido
ASCIUGO,Tolgo l'umido
ASCIUTTA,Può esserlo una giornata priva d'umidità
ASCIUTTE,Possono esserlo giornate prive d'umidità
ASCIUTTI,Possono esserlo panni privi d'umidità
ASCIUTTO,Può esserlo un panno privo d'umidità
ASCIUTTO,Tra i suoi significati: «piano»
ASCIUTTO,"In una sua accezione, «sintetico»"
ASCLEPIO,Il dio greco della medicina
ASCOLTA,Presta orecchio
ASCOLTAI,Prestai orecchio
ASCOLTARE,Prestare orecchio
ASCOLTARE,"In una sua accezione, «sentire»"
ASCOLTARE,Tra i suoi significati: «intendere»
ASCOLTATO,Udito
ASCOLTATORI,Può significare «pubblico»
ASCOLTATORI,Può significare «teatro»
ASCOLTO,Presto orecchio
ASE,Suffisso di molti enzimi
ASETTICA,Può esserlo una stanza fredda e impersonale
ASETTICHE,Possono esserlo stanze fredde e impersonali
ASETTICI,Possono esserlo ambienti freddi e impersonali
ASETTICO,Può esserlo un ambiente freddo e impersonale
ASFODELO,Fiore dei prati e dell'aldilà classico
ASHANTI,Popolo del Ghana dall'oro
ASHGABAT,Capitale turkmena
ASHRAM,Il ritiro spirituale indiano
ASIA,L'Argento del cinema italiano
ASIA,Oriente vastissimo su carte scolastiche
ASIAGO,Formaggio del Veneto
ASILI,Accolgono i più piccoli
ASILO,Il rifugio dei perseguitati: ...politico
ASILO,Rifugio o scuola dei più piccoli
ASILO,Può significare «rifugio»
ASIMOV,Il maestro della fantascienza dei robot
ASIMOV,Scrittore di robot e fondazioni galattiche
ASINARA,Isola sarda già penitenziario
ASINELLO,L'...del presepe accanto al bue
ASINELLO,Piccolo quadrupede paziente
ASINI,Portano basti e ragliano
ASINO,Animale paziente e testardo
ASINO,Animale proverbiale per ostinazione
ASINO,Lo studente ignorante
ASINO,Un possibile significato è «stupido»
ASINTOTO,Retta a cui una curva si avvicina
ASMA,Malattia respiratoria con affanno
ASMARA,Capitale eritrea
ASOLA,Fessura in cui entra il bottone
ASOLA,Fessura per il bottone
ASPARAGIAIA,Terreno dove spuntano turioni primaverili
ASPARAGO,Turione verde da primavera
ASPERSE,Cosparse di gocce
ASPETTA,Resta in attesa
ASPETTAI,Restai in attesa
ASPETTARE,Restare in attesa
ASPETTARE,Può significare «richiedere»
ASPETTARE,Vale anche «attendere»
ASPETTARSI,Tra i suoi significati: «attendere»
ASPETTATIVA,Vale anche «idea»
ASPETTATIVA,"In una sua accezione, «permesso»"
ASPETTATO,Restato in attesa
ASPETTO,Resto in attesa
ASPETTO,Vale anche «forma»
ASPETTO,"In una sua accezione, «faccia»"
ASPIDE,Il serpente velenoso di Cleopatra
ASPIRA,Tende a qualcosa o tira aria
ASPIRAI,Tendei a qualcosa o tirai aria
ASPIRANTE,Un possibile significato è «candidato»
ASPIRANTE,Un possibile significato è «istante»
ASPIRAPOLVERE,Risucchia la polvere dal pavimento
ASPIRARE,Tendere a qualcosa o tirare aria
ASPIRARE,Vale anche «respirare»
ASPIRATO,Desiderato o inalato
ASPIRATORE,Tira via fumo o odori
ASPIRAZIONE,Può significare «ambizione»
ASPIRINA,Compressa contro febbre e dolori
ASPIRO,Tendo a qualcosa o tiro aria
ASPO,L'attrezzo per dipanare le matasse
ASPORTO,Un possibile significato è «rimozione»
ASPRAMENTE,Vale anche «rigorosamente»
ASPRO,"Poco dolce, al gusto o al carattere"
ASPRO,Ruvido e difficile da affrontare
ASPRO,"In una sua accezione, «acido»"
ASSAGGIARE,Vale anche «provare»
ASSAGGIARE,Può significare «gustare»
ASSAGGIO,Un possibile significato è «mostra»
ASSAGGIO,"In una sua accezione, «campione»"
ASSAI,"Molto, con sapore un po' letterario"
ASSAI,"In una sua accezione, «molto»"
ASSAI,Un possibile significato è «grandemente»
ASSALE,Vale anche «ponte»
ASSALE,Vale anche «asse»
ASSALONNE,Il figlio ribelle del re Davide
ASSALTO,"In una sua accezione, «attacco»"
ASSALTO,Un possibile significato è «raid»
ASSASSINARE,"In una sua accezione, «uccidere»"
ASSASSINARE,Tra i suoi significati: «ammazzare»
ASSASSINIO,Può significare «omicidio»
ASSASSINIO,Può significare «uccisione»
ASSASSINO,Tra i suoi significati: «omicida»
