soluzione,definizione
COLLEGIO,Riunisce anche dirigente
COLLEGIO,Ha professore fra i suoi componenti
COLLERA,"Rabbia, in un’accezione meno immediata"
COLLERA,Un tipo particolare di rabbia
COLLETTA,Un esempio riconducibile a domanda
COLLETTIVAMENTE,"Insieme, secondo il contesto"
COLLETTIVAMENTE,Con valore vicino a assieme
COLLETTIVITA,Una manifestazione di accolta
COLLETTIVO,Con un significato vicino a collegiale
COLLEZIONE,Un caso particolare di pubblicazione
COLLEZIONE,Appartiene alla categoria di pubblicazione
COLLEZIONISTA,Una forma specifica di detentore
COLLINA,"Pierluigi..., celebre arbitro"
COLLINA,Rilievo più dolce del monte
COLLINE,Onde morbide di terra
COLLISIONE,In certi usi corrisponde a contrasto
COLLISIONE,Un caso particolare di infortunio
COLLO,Il pacco da spedire
COLLO,Quello della bottiglia
COLLO,Stringe camicie e bottiglie
COLLO,Rientra nel campo di collezione
COLLOCAMENTO,Può rimandare all’idea di lavoro
COLLOCAMENTO,Una nozione collegata a disposizione
COLLOCARE,Azione riconducibile al significato di spendere
COLLOCARE,Una forma specifica del determinare
COLLOCAZIONE,Può assumere il significato di disposizione
COLLODI,L'autore di Pinocchio
COLLOIDE,Miscela con particelle disperse finissime
COLLOQUIO,Un caso particolare di lingua
COLLOQUIO,Una variante di discorso
COLLOVATI,"Fulvio, difensore campione del mondo 1982"
COLLUVIE,"Accumulo disordinato, anche figurato"
COLMO,Il paradosso buffo della barzelletta
COLMO,Pieno al limite o battuta paradossale
COLMO,Una manifestazione di livello
COLO,Scorro a filo
COLO,Un tipo particolare di filtro
COLOFONE,Nota finale nei libri antichi
COLOFONIA,Resina per archetti di violinisti
COLOMBA,Il dolce pasquale a forma di uccello
COLOMBA,L'uccello bianco simbolo di pace
COLOMBA,Uccello di pace e dolce pasquale
COLOMBACCIO,Grande piccione dei boschi
COLOMBAIA,Il ricovero dei colombi
COLOMBE,Simboli di pace con le ali
COLOMBO,"Cristoforo..., lo scopritore dell'America"
COLOMBO,Grande città dello Sri Lanka
COLOMBO,Il tenente...della serie tv
COLOMBO,Nel lessico si avvicina a piccione
COLON,"Cristoforo..., Colombo in spagnolo"
COLON,Tratto principale dell'intestino crasso
COLONIA,Città tedesca dal duomo gotico
COLONIA,Il soggiorno estivo organizzato per ragazzi
COLONIA,Il territorio dominato da una potenza straniera
COLONIA,L'acqua di...: il profumo leggero
COLONNA,Quella sonora che accompagna il film
COLONNA,Quella vertebrale della schiena
COLONNA,Sostegno verticale o fila di stampa
COLONNA,Può includere capitello tra i suoi elementi
COLONNATO,Fila solenne di sostegni di pietra
COLONNATO,La fila di colonne
COLORADO,Fiume del Grand Canyon e Stato USA
COLORE,"Il brio, la vivacità: un racconto pieno di..."
COLORE,"Non esiste al buio, ma si nomina sempre"
COLORE,Rientra nel campo di mano
COLORITO,Un tipo particolare di facciata
COLORITO,Una manifestazione di facciata
COLOSSALE,Grande con memoria di statua antica
COLOSSEO,Anfiteatro che Roma porta come simbolo
COLOSSEO,Anfiteatro romano da gladiatori e turisti
COLOSSO,Gigante o statua enorme
COLOSSO,Una nozione collegata a gigante
COLOSSO,Un esempio riconducibile a potente
COLPA,Darla ad altri è scaricare la responsabilità
COLPA,"Il peccato, la responsabilità di un male"
COLPA,Può assumere il significato di male
COLPIRE,Dare un colpo
COLPIRE,Rientra tra i modi di ferire
COLPIRE,"Toccare, in un uso particolare"
COLPISCE,Dà un colpo
COLPISCO,Do un colpo
COLPISCONO,Danno un colpo
COLPITO,Dato un colpo
COLPITO,Con un significato vicino a affetto
COLPITO,Con un significato vicino a malato
COLPO,"Botta, tiro o impresa improvvisa"
COLPO,Il malore improvviso: il... apoplettico
COLPO,La rapina ben architettata: il... grosso
COLPO,Quello di fulmine è amore improvviso
COLPODIFULMINE,L'innamoramento improvviso
COLPODISCENA,La svolta inattesa nella trama
COLPODISOLE,Malessere per troppa esposizione al caldo
COLPODITESTA,Decisione presa d'impulso
COLPODOCCHIO,La capacità di valutare a vista
COLSE,Spiccò il fiore dal ramo
COLTA,Istruita e ricca di conoscenze
COLTELLI,Tagliano con la lama
COLTELLO,Ha lama e manico
COLTELLO,Taglia in cucina
COLTELLO,Ha tra le sue parti filo
COLTIVAI,Feci crescere in un campo
COLTIVARE,Far crescere in un campo
COLTIVARE,Una forma specifica del prepararsi
COLTIVATO,Fatto crescere in un campo
COLTIVAZIONE,Una variante di produzione
COLTRANE,Il sassofonista jazz di A Love Supreme
COLTURA,Rientra nel campo di produzione
COLUBRINA,Antico cannone a canna lunga
COMA,Stato di incoscienza profonda
COMANCHE,Popolo nativo delle pianure americane
COMANDA,Dà ordini
COMANDAI,Diedi ordini
COMANDANTE,Una manifestazione di leader
COMANDANTE,Un caso particolare di leader
COMANDARE,Dare ordini
COMANDARE,Esprimere come comando
COMANDARE,"Controllare, in un uso particolare"
COMANDATO,Dato ordini
COMANDO,Do ordini
COMANDO,Nel lessico si avvicina a ordine
COMANDO,In certi usi corrisponde a disposizione
COMANECI,La ginnasta rumena del primo dieci perfetto
COMBATTENTE,Qualità che si avvicina a attivo
COMBATTENTE,Un esempio riconducibile a difensore
COMBATTERE,Comporta necessariamente il fatto di competere
COMBATTIMENTO,Ha tra le sue parti fine gara
COMBATTIMENTO,Una manifestazione di atto collettivo
COMBINA,Mette insieme
COMBINARE,Mettere insieme
COMBINARE,Una particolare maniera di organizzare
COMBINARE,"Stabilire, in un uso particolare"
COMBINATO,Messo insieme
COMBINAZIONE,"Evento accidentale, imprevisto, circostanza fortuita"
COMBINO,Metto insieme
COMBUSTIBILE,Un esempio riconducibile a sostanza
COMBUSTIONE,La reazione che produce fiamma e calore
COMETA,Astro con chioma e coda
COMETA,L'astro chiomato che guidò i Magi
COMETA,Stella con coda solo nel linguaggio comune
COMETA,"Stella con la coda, in cielo"
COMFORT,Una variante di comodità
COMFORT,Una variante di agio
COMICITA,"Ridicolo, in un’accezione meno immediata"
COMICO,"Buffo, secondo il contesto"
COMIGNOLO,Piccola uscita del fumo sul tetto
COMIGNOLO,Sbocco del camino sul tetto
COMINCERA,Darà inizio
COMINCIA,Dà inizio
COMINCIARE,Dare inizio
COMINCIARE,Completa la frase: «al … dell’inverno»
COMINCIARE,Una variante di nascita
COMINCIATO,Dato inizio
COMINCIO,Do inizio
COMITATO,Completa la frase: «un … di supervisione»
COMITATO,Comprende tra i suoi membri dirigente
COMMA,Suddivisione numerata di un articolo di legge
COMMEDIA,Fa ridere anche quando prende sul serio
COMMEMORARE,Un modo non sempre letterale di ricordare
COMMEMORARE,Un modo non sempre letterale di celebrare
COMMEMORAZIONE,Un caso particolare di cerimonia
COMMENTA,Spiega con osservazioni
COMMENTARE,Spiegare con osservazioni
COMMENTARE,Può essere una maniera di notare
COMMENTARE,Rientra tra i modi di notare
COMMENTATO,Spiegato con osservazioni
COMMENTATORE,Appartiene alla categoria di competente
COMMENTATORE,Una forma specifica di competente
COMMENTO,Spiego con osservazioni
COMMENTO,Appartiene alla categoria di frase
COMMENTO,Può rimandare all’idea di osservazione
COMMERCIALISTA,Appartiene alla categoria di borghese
COMMERCIALISTA,Un tipo particolare di borghese
COMMERCIANTE,Compra e rivende merci
COMMERCIANTE,"Mercante, in un’accezione meno immediata"
COMMERCIANTE,"Negoziante, in un’accezione meno immediata"
COMMERCIO,Attività di scambio di beni e servizi
COMMERCIO,Rapporto abituale e scambio tra persone
COMMESSA,"Decreto, in un’accezione meno immediata"
COMMESSA,Nel lessico si avvicina a ordinanza
COMMESSO,Intarsio di pietre dure
COMMESTIBILE,Un tipo particolare di bene di consumo
COMMISSARIATO,Una manifestazione di stazione
COMMISSARIATO,Una forma specifica di stazione
COMMISSIONE,Ha dirigente fra i suoi componenti
COMMISSIONE,"Ordine, in un’accezione meno immediata"
COMMISSURA,Linea di giunzione da anatomisti
COMMITTENTE,Una forma specifica di utente
COMMOSSE,Suscitò tenerezza
COMMOSSO,Con un significato vicino a toccato
COMMOZIONE,Un esempio riconducibile a sentimento
COMO,Città affacciata sul Lario
COMO,Città lombarda sul Lario
COMO,"Come, in spagnolo"
COMODA,Agevole da usare
COMODATO,"Prestito d'uso, non regalo"
COMODE,Agevoli da usare
COMODI,Agevoli da usare
COMODINO,Mobiletto accanto al letto
COMODITA,"Disponibilità, in un’accezione meno immediata"
COMODITA,Una nozione collegata a agio
COMODO,Confortevole o privo di fatica
COMODO,Qualità che si avvicina a conveniente
COMODO,"Abbondante, secondo il contesto"
COMPAGINE,Gruppo di persone unite da un comune intento
COMPAGINE,Una variante di unità
COMPAGNA,Appartiene alla categoria di amico
COMPAGNIA,Impresa industriale o commerciale e le persone che la costituiscono
COMPAGNIA,Una nozione collegata a festa
COMPAGNO,Una forma specifica di socio
COMPAGNO,Una manifestazione di membro aggregato
COMPAGNONI,La sciatrice azzurra Deborah
COMPARAZIONE,Rientra nel campo di esame accurato
COMPARAZIONE,Rientra nel campo di nesso
COMPARE,Una manifestazione di criminale
COMPARE,Può assumere il significato di padrino
COMPARIRE,"Apparire, in un uso particolare"
COMPARIRE,"Manifestarsi, in un uso particolare"
COMPARSA,Un caso particolare di accaduto
COMPARSA,Un tipo particolare di accaduto
COMPASSATA,Controllata nei modi
COMPASSATE,Controllate nei modi
COMPASSATI,Controllati nei modi
COMPASSATO,Controllato nei modi
COMPASSIONE,La pietà per chi soffre
COMPASSIONE,Una forma specifica di misericordia
COMPASSIONE,Una variante di misericordia
COMPASSO,Disegna cerchi
COMPASSO,Disegna cerchi con due gambe sottili
COMPENDIO,Riassunto che pretende completezza
COMPENDIO,Un tipo particolare di sintesi
COMPENDIO,Una forma specifica di materiale scritto
COMPENSAZIONE,Un tipo particolare di correzione
COMPENSAZIONE,Una manifestazione di compenso
COMPENSO,Appartiene alla categoria di conseguenza
COMPENSO,Una forma specifica di costo
COMPERARE,Acquistare pagando un prezzo
COMPERARE,Presuppone anche di pagare
COMPETENTE,Una persona abile nel fare qualcosa
COMPETENTE,Rientra nel campo di umano
COMPETENZA,Un caso particolare di distretto
COMPETENZA,Un tipo particolare di potenza
COMPETIZIONE,Una forma specifica di atto collettivo
COMPETIZIONE,Un caso particolare di evento sociale
COMPIANTO,Una nozione collegata a dolore
COMPIANTO,"Malgrado, in un’accezione meno immediata"
COMPIERE,Azione riconducibile al significato di terminare
COMPIERE,Può rappresentare un modo di terminare
COMPILA,Riempie un modulo
COMPILARE,Riempire un modulo
COMPILARE,Azione vicina al significato di redigere
COMPILATO,Riempito un modulo
COMPILATORE,Il programma che traduce il codice
COMPILAZIONE,Una forma specifica di raccolta
COMPILO,Riempio un modulo
COMPIMENTO,Un esempio riconducibile a attuazione
COMPIMENTO,Completa la frase: «… degli studi»
COMPITO,Una manifestazione di servizio
COMPITO,Rientra nel campo di opera
COMPLEANNO,La festa del giorno di nascita
COMPLEANNO,Rientra nel campo di anniversario
COMPLEMENTO,Un caso particolare di forze armate
COMPLESSIVAMENTE,"Insomma, secondo il contesto"
COMPLESSIVO,Detto di ciò che richiama l’idea di compreso
COMPLESSIVO,Con un significato vicino a globale
COMPLESSO,Gruppo di più cose o elementi unite a formare un tutto
COMPLESSO,Si può classificare come concetto
COMPLETA,Porta a termine
COMPLETAMENTE,Con valore vicino a abbastanza
COMPLETAMENTE,"Piuttosto, secondo il contesto"
COMPLETAMENTO,Un esempio riconducibile a attuazione
COMPLETARE,Portare a termine
COMPLETATO,Portato a termine
COMPLETEZZA,Una manifestazione di unità
COMPLETEZZA,Un tipo particolare di unità
COMPLETO,Porto a termine
COMPLETO,In certi usi corrisponde a insieme
COMPLETO,Può includere pezzo tra i suoi elementi
COMPLICARE,Azione riconducibile al significato di modificare
COMPLICE,Una forma specifica di criminale
COMPLOTTO,Una manifestazione di cospirazione
COMPLOTTO,Si può classificare come patto
COMPONENTE,"Unità, in un’accezione meno immediata"
COMPONENTE,Può rimandare all’idea di membro
COMPONIMENTO,Appartiene alla categoria di saggio
COMPONIMENTO,Ha tra le sue parti finale
COMPORTAMENTO,Un tipo particolare di opera
COMPORTAMENTO,Una manifestazione di tratto
COMPORTARE,Un modo non sempre letterale di significare
COMPORTARE,Azione riconducibile al significato di volere
COMPORTARSI,Una particolare maniera di agire
COMPOSE,Mise insieme i versi
COMPOSITORE,Completa la frase: «… di musica professionale»
COMPOSITORE,"Tipografo, in un’accezione meno immediata"
COMPOSIZIONE,Completa la frase: «la … della squadra»
COMPOSIZIONE,Una variante di patto
COMPOSTO,Qualità che si avvicina a sostenuto
COMPOSTO,Un caso particolare di prodotto alimentare
COMPRA,Acquista
COMPRA,Si può classificare come acquisizione
COMPRARE,Acquistare
COMPRARE,Comporta necessariamente il fatto di pagare
COMPRARE,Un modo particolare di pagare
COMPRATO,Acquistato
COMPRATORE,Appartiene alla categoria di committente
COMPRATORE,Una forma specifica di committente
COMPRAVENDITA,"Smercio, in un’accezione meno immediata"
COMPRENDERE,Può rientrare nell’idea di capire
COMPRENDERE,Può rientrare nell’idea di realizzare
COMPRENSIONE,Il saper capire gli altri
COMPRENSIONE,"Pensiero, in un’accezione meno immediata"
COMPRENSIONE,Può rimandare all’idea di conoscenza
COMPRENSORIO,Un esempio riconducibile a terra
COMPRENSORIO,Un caso particolare di regione
COMPRESO,Con un significato vicino a globale
COMPRESO,"Incluso, secondo il contesto"
COMPRESSA,Un esempio riconducibile a dose
COMPRESSIONE,Una forma specifica di calo
COMPRO,Acquisto
COMPROMESSO,Ha tra le sue parti termine
COMPROMESSO,Comprende anche termine
COMPROMETTERE,Azione riconducibile al significato di modificare
COMPROMETTERE,Può essere una maniera di modificare
COMPUNSE,Provò rimorso
COMPUTER,Una macchina per fare calcoli automaticamente
COMPUTO,Un tipo particolare di procedura
COMPUTO,Una manifestazione di quest
COMUNALE,Qualità che si avvicina a civico
COMUNALE,Qualità che si avvicina a municipale
COMUNE,L'ente locale guidato dal sindaco
COMUNE,"Ordinario, frequente"
COMUNE,Di tutti o non raro
COMUNE,Può assumere la sfumatura di qualsiasi
COMUNEMENTE,Con una sfumatura che richiama generalmente
COMUNEMENTE,"Solitamente, secondo il contesto"
COMUNI,Di tutti o non rari
COMUNICA,Mette a parte di una notizia
COMUNICARE,Mettere a parte di una notizia
COMUNICARE,Azione vicina al significato di trasmettere
COMUNICARE,Può rientrare nell’idea di diffondere
COMUNICATIVO,"Compito, secondo il contesto"
COMUNICATIVO,Con un significato vicino a tenero
COMUNICATO,Messo a parte di una notizia
COMUNICAZIONE,"Completa la frase: «inviare, tramite raccomandata, … dell’avvenuto pagamento»"
COMUNICAZIONE,Un caso particolare di frase
COMUNICHERA,Metterà a parte di una notizia
COMUNICO,Metto a parte di una notizia
COMUNIONE,Una forma specifica di sacramento
COMUNITA,Un tipo particolare di accolta
COMUNQUE,"Ancora, secondo il contesto"
COMUNQUE,Con valore vicino a tuttavia
CON,I pro e i...
CON,Preposizione di compagnia o mezzo
CONAKRY,La capitale della Guinea
CONANDOYLE,Il creatore di Sherlock Holmes
CONCA,Nel lessico si avvicina a valle
CONCA,Nel lessico si avvicina a vallata
CONCAVE,Incavato verso l'interno
CONCEDE,Dà per favore o diritto
CONCEDERE,Dare per favore o diritto
CONCEDERE,Azione vicina al significato di fornire
CONCEDERE,Rientra tra i modi di offrire
CONCEDO,Do per favore o diritto
CONCENTRATO,Con un significato vicino a radunato
CONCENTRAZIONE,L'attenzione tutta su una cosa
CONCEPIRE,Un modo non sempre letterale di pensare
CONCEPIRE,Si avvicina all’azione di immaginare
CONCEPITO,Una manifestazione di figlio piccolo
CONCERIA,Trasforma pelli grezze in materiale da borse
CONCERTINA,Piccola fisarmonica esagonale
CONCETTO,Una forma specifica di contenuto
CONCETTO,Rientra nel campo di idea
CONCETTUALE,Detto di ciò che richiama l’idea di teorico
CONCETTUALE,"Ipotetico, secondo il contesto"
CONCEZIONE,Completa la frase: «la mia … della poesia»
CONCEZIONE,Una forma specifica di idea
CONCHIGLIA,Custodia calcarea abbandonata sulla spiaggia
CONCHIGLIA,Guscio marino a spirale
CONCHIGLIA,Guscio trovato sulla spiaggia
CONCHIGLIA,Una nozione collegata a guscio
CONCHIGLIE,Custodie calcaree del mare
CONCHIGLIE,Pasta a forma di guscio
CONCIATORE,Tratta le pelli per ricavarne cuoio
CONCIERGE,Il portiere d'albergo che assiste gli ospiti
CONCILIARE,Un modo particolare di combinare
CONCILIARE,Azione riconducibile al significato di combinare
CONCILIAZIONE,Può includere termine tra i suoi elementi
CONCILIAZIONE,Un tipo particolare di patto
CONCILIO,Riunione solenne di vescovi
CONCILIO,Ha assessore fra i suoi componenti
CONCIMAZIONE,L'arricchimento del terreno con il concime
CONCIO,Pietra squadrata da costruzione
CONCISA,Detta in poche parole
CONCISE,Dette in poche parole
CONCISI,Detti in poche parole
CONCISO,Detto in poche parole
CONCISO,Con un significato vicino a piano
CONCISO,Detto di ciò che richiama l’idea di sintetico
CONCISTORO,Assemblea cardinalizia
CONCLAVE,Stanza chiusa per eleggere
CONCLUDERE,Può rappresentare un modo di riuscire
CONCLUDERE,Può essere una maniera di riuscire
CONCLUDERSI,Una particolare maniera di finire
CONCLUDERSI,Talvolta causa il fatto di smettere
CONCLUSE,Portò a termine
CONCLUSIONE,Un esempio riconducibile a chiusura
CONCLUSIONE,Parte finale di qualcosa
CONCOMITANZA,Si può classificare come momento
CONCORDARE,Un modo non sempre letterale di trovarsi
CONCORDARE,Una particolare maniera di corrispondere
CONCORDATO,Comprende anche termine
CONCORDATO,Può rimandare all’idea di trattato
CONCORDE,L'aereo supersonico di linea anglo-francese
CONCORDIA,Una nozione collegata a accordo
CONCORDIA,Un caso particolare di ordine
CONCORRENTE,Rientra nel campo di umano
CONCORRENTE,Un esempio riconducibile a umano
CONCORRENZA,Completa la frase: «essere in …»
CONCORRENZA,Un caso particolare di atto collettivo
CONCORSO,Un tipo particolare di tentativo
CONCORSO,Una manifestazione di evento sociale
CONCRETEZZA,Può assumere il significato di realtà
CONCRETEZZA,Nel lessico si avvicina a realismo
CONCREZIONE,Deposito minerale che cresce a strati
CONDANNA,"Sentenza, in un’accezione meno immediata"
CONDANNARE,Può essere una maniera di criticare
CONDANNARE,Azione riconducibile al significato di criticare
CONDANNATO,Nel lessico si avvicina a galeotto
CONDENSAZIONE,Il passaggio da gas a liquido
CONDIMENTO,Dà sapore a un piatto
CONDIMENTO,Una nozione collegata a salsa
CONDIMENTO,Nel lessico si avvicina a sugo
CONDIRE,Insaporire il cibo
CONDISCE,Insaporisce il cibo
CONDISCO,Insaporisco il cibo
CONDISCONO,Insaporiscono il cibo
CONDITO,Insaporito
CONDIVIDERE,Mettere qualcosa in comune con altri
CONDIZIONARE,Azione riconducibile al significato di influire
CONDIZIONARE,Può essere una maniera di riguardare
CONDIZIONATORE,Rinfresca l'aria d'estate
CONDIZIONE,Può assumere il significato di stato
CONDIZIONE,"Situazione, in un’accezione meno immediata"
CONDOMINIO,Il palazzo con tanti appartamenti
CONDOMINIO,Si può classificare come accolta
CONDOR,Grande rapace delle Ande
CONDOTTA,Rientra nel campo di tratto
CONDOTTA,Si può classificare come amministrazione
CONDOTTIERO,Rientra nel campo di ufficiale
CONDOTTO,Può rimandare all’idea di canale
CONDOTTO,"Canale, in un’accezione meno immediata"
CONDUCENTE,Un caso particolare di operatore
CONDUCENTE,Una variante di operatore
CONDUSSE,Portò per mano
CONDUTTORE,Una forma specifica di operatore
CONDUTTORE,Appartiene alla categoria di operatore
CONDUZIONE,Una nozione collegata a direzione
CONDUZIONE,Può rimandare all’idea di gestione
CONFEDERAZIONE,Unione di Stati o associazioni autonome
CONFERENZA,Una manifestazione di indirizzo
CONFERENZA,Un esempio riconducibile a discorso
CONFERIRE,Può rientrare nell’idea di rendere
CONFERIRE,"Concedere, in un uso particolare"
CONFERMA,Un caso particolare di prova
CONFERMA,Un caso particolare di influsso
CONFERMARE,Può rappresentare un modo di informare
CONFERMARE,Una forma specifica dell’informare
CONFESSARE,Azione riconducibile al significato di riferire
CONFEZIONE,Un esempio riconducibile a professione
CONFIDA,Si apre con qualcuno
CONFIDARE,Dire con fiducia
CONFIDARE,Può rientrare nell’idea di sapere
CONFIDARE,Un modo non sempre letterale di contare
CONFIDATO,Detto con fiducia
CONFIDENZA,Può assumere il significato di segreto
CONFIDENZA,Una manifestazione di simpatia
CONFIDO,Mi apro con qualcuno
CONFINE,Linea che separa territori
CONFINE,Appartiene alla categoria di barriera
CONFINE,Un esempio riconducibile a limite
CONFISCA,Una nozione collegata a ritiro
CONFISCA,"Sequestro, in un’accezione meno immediata"
CONFLITTO,Può assumere il significato di battaglia
CONFLITTO,Una nozione collegata a lotta
CONFONDERE,Rientra tra i modi di interpretare
CONFONDERE,Può rappresentare un modo di assemblare
CONFORMAZIONE,Può assumere il significato di fisico
CONFORMAZIONE,Può rimandare all’idea di corporatura
CONFORME,Qualità che si avvicina a indicato
CONFORME,Può assumere la sfumatura di adatto
CONFORTANTE,"Promettente, secondo il contesto"
CONFORTANTE,Qualità che si avvicina a incoraggiante
CONFORTEVOLE,Detto di ciò che richiama l’idea di buono
CONFORTEVOLE,Con un significato vicino a dolce
CONFORTO,Completa la frase: «che prove puoi addurre a … della tua tesi?»
CONFORTO,Rientra nel campo di serenità
CONFRATERNITA,Comprende tra i suoi membri fratello
CONFRATERNITA,Riunisce anche fratello
CONFRONTARE,Azione riconducibile al significato di studiare
CONFRONTARE,Può rappresentare un modo di studiare
CONFRONTO,Un tipo particolare di gara
CONFRONTO,Una forma specifica di nesso
CONFUSIONE,Il disordine nelle idee
CONFUSIONE,Appartiene alla categoria di disordine
CONFUSIONE,Un caso particolare di disordine
CONFUSO,Con un significato vicino a mescolato
CONFUSO,Può assumere la sfumatura di disordinato
CONFUTAZIONE,La dimostrazione della falsità di una tesi
CONGA,Il ballo che si fa in fila indiana
CONGA,Il tamburo cubano allungato
CONGEDO,Appartiene alla categoria di conclusione
CONGEDO,Una forma specifica di stanza
CONGEGNO,Una variante di dispositivo
CONGEGNO,Appartiene alla categoria di dispositivo
CONGELA,Fa diventare ghiaccio
CONGELARE,Far diventare ghiaccio
CONGELARE,Un modo particolare di trattenere
CONGELATO,Fatto diventare ghiaccio
CONGELO,Faccio diventare ghiaccio
CONGERIE,Mucchio confuso di cose o idee
CONGESTIONE,In certi usi corrisponde a sovraffollamento
CONGETTURA,Supposizione non ancora dimostrata
CONGETTURA,Un tipo particolare di concetto
CONGETTURA,Un caso particolare di assunzione
CONGIUNTAMENTE,"Insieme, secondo il contesto"
CONGIUNTAMENTE,In un uso avverbiale legato a assieme
CONGIUNTIVITE,Infiammazione dell'occhio
CONGIUNTO,Rientra nel campo di umano
CONGIUNTO,Si può classificare come umano
CONGIUNZIONE,Si può classificare come nesso
CONGIURA,Un tipo particolare di cospirazione
CONGIURA,Un esempio riconducibile a cospirazione
CONGRATULAZIONI,Può assumere il significato di approvazione
CONGRATULAZIONI,Un caso particolare di approvazione
CONGRESSO,Appartiene alla categoria di convegno
CONGRESSO,Appartiene alla categoria di meeting
CONIFERA,Albero che porta pigne
CONIGLI,Rosicchiano carote nelle fiabe
CONIGLIERA,Il ricovero dei conigli
CONIGLIO,Animale dalle lunghe orecchie
CONIGLIO,Animale pauroso e prolifico
CONIO,Di nuovo...: nuovo di zecca
CONIO,Matrice per monete e parole nuove
CONIO,Una manifestazione di matrice
CONIUGALE,"Matrimoniale, secondo il contesto"
CONIUGE,Rientra nel campo di parente
CONNERY,Il Sean primo James Bond
CONNESSE,Mise in collegamento
CONNESSIONE,Un caso particolare di compagine
CONNESSIONE,Si può classificare come nesso
CONNUBIO,Rientra nel campo di stato civile
CONNUBIO,In certi usi corrisponde a compagine
CONO,Quello del gelato da leccare
CONO,Solido con base circolare e punta
CONOBBE,Fece la sua conoscenza
CONOCCHIA,Il bastone che regge la lana da filare
CONOSCENZA,Un esempio riconducibile a aspetto della vita mentale
CONOSCENZA,Può rimandare all’idea di pensiero
CONOSCERE,"Sapere, in un uso particolare"
CONOSCERE,Può rappresentare un modo di subire
CONOSCERSI,Può rientrare nell’idea di incontrare
CONOSCIUTO,Può assumere la sfumatura di noto
CONQUISE,Espugnò la fortezza
CONQUISTA,Rientra nel campo di attuazione
CONQUISTA,Appartiene alla categoria di attuazione
CONQUISTARE,Una forma specifica del riuscire
CONQUISTARE,Può rappresentare un modo di riuscire
CONRAD,Il nome del fondatore degli hotel Hilton
CONRAD,"Joseph..., l'autore di Cuore di tenebra"
CONRAD,Scrittore del cuore di tenebra
CONSACRATO,Detto di ciò che richiama l’idea di votato
CONSACRAZIONE,Una nozione collegata a benedizione
CONSAPEVOLE,Con un significato vicino a informato
CONSAPEVOLEZZA,Una variante di stato cognitivo
CONSAPEVOLEZZA,In certi usi corrisponde a coscienza
CONSECUTIVO,Con un significato vicino a seguente
CONSECUTIVO,Può assumere la sfumatura di successivo
CONSEGNA,Un esempio riconducibile a distribuzione
CONSEGNA,Un tipo particolare di trasporto
CONSEGNARE,Azione riconducibile al significato di portare
CONSEGNARE,Può rappresentare un modo di portare
CONSEGUENTEMENTE,Con valore vicino a sistematicamente
CONSEGUENTEMENTE,"Coerentemente, secondo il contesto"
CONSEGUENZA,Può rimandare all’idea di portato
CONSEGUENZA,In certi usi corrisponde a risultato
CONSEGUIMENTO,Rientra nel campo di attuazione
CONSEGUIMENTO,Un caso particolare di fatto
CONSEGUIRE,Può essere una maniera di riuscire
CONSEGUIRE,Un modo particolare di risultare
CONSENSO,Si può classificare come approvazione
CONSENSO,Un esempio riconducibile a approvazione
CONSENTIRE,Un modo non sempre letterale di permettere
CONSERVA,Mantiene intatto
CONSERVARE,Mantenere intatto
CONSERVARE,Azione vicina al significato di mantenere
CONSERVARE,Può rappresentare un modo di tutelare
CONSERVATO,Mantenuto intatto
CONSERVATORE,Una variante di professionista
CONSERVATORE,Rientra nel campo di adulto
CONSERVAZIONE,Un esempio riconducibile a esistenza
CONSERVO,Mantengo intatto
CONSIDERARE,Un modo particolare di credere
CONSIDERARE,Un modo particolare di pensare
CONSIDERATO,Detto di ciò che richiama l’idea di prudente
CONSIDERATO,"Misurato, secondo il contesto"
CONSIDERAZIONE,Completa la frase: «aveva tutta la mia …»
CONSIDERAZIONE,Completa la frase: «godere di molta …»
CONSIDEREVOLE,"Forte, secondo il contesto"
CONSIDEREVOLE,Detto di ciò che richiama l’idea di bello
CONSIDEREVOLMENTE,"Sostanzialmente, secondo il contesto"
CONSIDEREVOLMENTE,Con una sfumatura che richiama notevolmente
CONSIGLIA,Dà un parere
CONSIGLIABILE,Qualità che si avvicina a indicato
CONSIGLIABILE,Qualità che si avvicina a adatto
CONSIGLIARE,Dare un parere
CONSIGLIARE,Un modo particolare di dichiarare
CONSIGLIARE,Può rappresentare un modo di causare
CONSIGLIATO,Dato un parere
CONSIGLIERE,Appartiene alla categoria di autorità
CONSIGLIERE,Appartiene alla categoria di appartenente
CONSIGLIO,Do un parere
CONSIGLIO,Comprende tra i suoi membri dirigente
CONSIGLIO,Ha dirigente fra i suoi componenti
CONSISTENTE,Qualità che si avvicina a forte
CONSISTENTE,Qualità che si avvicina a bello
CONSISTENZA,Un esempio riconducibile a regolarità
CONSOLARE,Un modo non sempre letterale di aiutare
CONSOLARE,Può rientrare nell’idea di sollevare
CONSOLAZIONE,Conforto a chi è triste
CONSOLAZIONE,Un esempio riconducibile a assistenza
CONSOLE,Rappresenta uno Stato in città straniera
CONSOLI,I due capi della Roma repubblicana
CONSOLI,"La cantautrice catanese, Carmen"
CONSOLIDAMENTO,Una nozione collegata a rinforzo
CONSOLIDARE,Può rientrare nell’idea di rafforzare
CONSOLIDARE,Una particolare maniera di rinforzare
CONSOMME,Brodo ristretto e limpido
CONSONANZA,Accordo di suoni o idee
CONSORTE,Una manifestazione di parente
